point_id,plot_name,source_layer,source_family,source_label,citation_key,row_unit,unit_id,row_label,D,N,support_or_significance,source_file,source_row_number,study_type,allocation,trial_phase,completion_year,outcome_type,outcome_id,p_value,method,param_type,param_value,phase_2plus_flag,admission_reason,log10_N,log10_D,two_sample_p05_boundary_D,above_two_sample_p05_curve
ctgov_primary_randomized_01299,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01179672,Mean Change From Baseline at 12-Week Endpoint in the Weekly Mean of Pain Severity Score,0.215665315626545,405.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,35333,Interventional,Randomized,Phase 3,2013.0,Primary,1,0.03,Mixed Models Analysis,Mean Difference (Final Values),-0.43,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.6074550232146687,-0.6662196946897914,0.19478278679479588,True
ctgov_primary_randomized_01300,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01180400,Change in the Montgomery-Asberg Depression Rating Scale (MADRS) Total Score From Randomization to End of Treatment.,0.0081794476931642,295.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72159,Interventional,Randomized,Phase 3,2011.0,Primary,1,0.944,MMRM,LS mean,-0.1,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.469822015978163,-2.0872760205229524,0.22822703001562034,False
ctgov_primary_randomized_01301,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01181050,Change in DAS28-CRP After 12 Weeks of Treatment,0.0210571282653643,63.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72221,Interventional,Randomized,Phase 2,2012.0,Primary,1,0.9334,Mixed effect model repeated measures,Treatment difference,-0.02,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.7993405494535817,-1.6766008574404625,0.4938645030224978,False
ctgov_primary_randomized_01302,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01181102,Incidence of Subjects With Venous Thromboembolism Events.,0.2459455152755368,716.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,9062,Interventional,Randomized,Phase 3,2010.0,Primary,1,<0.001,non-inferiority:Z test. superiority:χ2 t,Cox Proportional Hazard,-6.5,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8549130223078554,-0.6091610922298576,0.1464945862575149,True
ctgov_primary_randomized_01303,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01181167,Incidence of Subjects With Venous Thromboembolism Events,0.266459066098313,610.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,9104,Interventional,Randomized,Phase 3,2010.0,Primary,1,<0.001,ANCOVA,Cox Proportional Hazard,-4.5,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.785329835010767,-0.5743694985813131,0.15871324426836908,True
ctgov_primary_randomized_01304,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01181531,Percent Change From Baseline in Mean PTH During Efficacy Assessment Phase (EAP),0.1067031078922068,312.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72124,Interventional,Randomized,Phase 4,2012.0,Primary,1,0.346,Mixed Models Analysis,Mean Difference (Final Values),-5.0,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.494154594018443,-0.9718229308962523,0.22192222074452364,False
ctgov_primary_randomized_01305,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01183780,Overall Survival (OS),0.1400121576661218,1072.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,33475,Interventional,Randomized,Phase 3,2016.0,Primary,1,0.0219,Log Rank,Hazard Ratio (HR),0.844,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.030194785356751,-0.8538342516213075,0.11972385547481419,True
ctgov_primary_randomized_01306,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01184508,Change From Baseline to 12 Week Endpoint in the Number of Migraine Attacks,0.3693178717085189,87.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72127,Interventional,Randomized,Phase 2,2012.0,Primary,1,0.085,Mixed-effects model repeated-measures,Least squares (LS) mean difference (Net),-1.03,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9395192526186185,-0.4325996758405106,0.42026039113120434,False
ctgov_primary_randomized_01307,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01185353,Percentage of Participants in the 4 mg and 8 mg Dose Groups Who Achieved an American College of Rheumatology 20 (ACR20) Responder Index Response Baseline Through Week 12,0.3793256154463128,301.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,9076,Interventional,Randomized,Phase 2,2014.0,Primary,1,<0.001,"Regression, Logistic",,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.478566495593843,-0.42098782887285136,0.2259408919468597,True
ctgov_primary_randomized_01308,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01187498,24-hour Voiding Frequency,0.5503353375849689,143.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,33477,Interventional,Randomized,Phase 3,2009.0,Primary,1,0.001,"Regression, Linear",Difference of the Means,0.4,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.155336037465062,-0.25937259980846056,0.3278008443946563,True
ctgov_primary_randomized_01309,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01189890,Number of Participants With an Adverse Event of Symptomatic Hypoglycemia Up to Week 30,0.23844682909601,480.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,33428,Interventional,Randomized,Phase 3,2012.0,Primary,2,0.009,Miettinen & Nurminen,Difference in Percent Incidence,-3.9,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.681241237375587,-0.6226084485090486,0.1789194143717157,True
ctgov_primary_randomized_01310,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01190098,Change in Epworth Sleepiness Scale Score From Baseline to Visit 4,0.5758301903854228,59.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,33482,Interventional,Randomized,Phase 4,2014.0,Primary,1,0.027,"t-test, 1 sided",,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.7708520116421442,-0.23970556909656882,0.5103311534178119,True
ctgov_primary_randomized_01311,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01190839,Percentage of Participants With Clinical Recurrence (CR) of Crohn's Disease (CD) Prior to or at Week 76,0.1925966063660107,297.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72634,Interventional,Randomized,Phase 3,2014.0,Primary,1,0.097,Cochran-Mantel-Haenszel chi-square test,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.4727564493172123,-0.7153513695972573,0.22745729079088148,False
ctgov_primary_randomized_01312,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01191541,the Overall Survival of APL Patients Treated With Retinoic Acid Receptor Alpha (ATRA) and Arsenic Trioxide (ATO) Based Trial,0.4862072252536663,65.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,9188,Interventional,Randomized,Phase 4,2017.0,Primary,1,<0.05,Log Rank,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.8129133566428555,-0.31317859163731016,0.48620722525366616,True
ctgov_primary_randomized_01313,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01191801,Overall Survival,0.1622778569290733,711.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,33564,Interventional,Randomized,Phase 3,2017.0,Primary,1,0.0305,Unstratified Log Rank,Cox Proportional Hazard,0.87,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.851869600729766,-0.7897407363018464,0.1470087843504517,True
ctgov_primary_randomized_01314,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01191944,Change From Baseline in Unified Parkinsons Disease Rating Scale (UPDRS) Parts II+III Score at Week 18,0.3570251971249253,475.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,9176,Interventional,Randomized,Phase 3,2012.0,Primary,1,<0.0001,ANCOVA,Mean Difference (Final Values),0.76,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.6766936096248664,-0.44730113238597324,0.17985863034925073,True
ctgov_primary_randomized_01315,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01192178,Total Number of Asthma Exacerbations Reported During the Treatment Period,0.009815519179133,339.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72591,Interventional,Randomized,Phase 4,2010.0,Primary,1,0.928,"Regression, Cox",Hazard Ratio (HR),0.971,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.530199698203082,-2.00808672401412,0.21290126288212535,False
ctgov_primary_randomized_01316,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT01193257,Overall Survival,0.0935843745467861,1099.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,72517,Interventional,Randomized,Phase 3,2016.0,Primary,1,0.12085,Log Rank,Hazard Ratio (HR),0.875,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,3.0409976924234905,-1.0287966578281103,0.11824403476991274,False
