pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_fc3d1fd635ee9b5d	fig1_pair_f9df01eb278dd5c5	dn_pair_f9df01eb278dd5c5	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_20	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_5_experiment_1	paper_5_experiment_1			Tie2 expression in GSC83 vs U87MG cells	1.100569	4.0	0.01529775	5.0	-1.08527125	0.01389985543841413	1.25	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_5dcfa8dc4064cdc4	dn_result_f6571b413099132e	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_5_experiment_1"" effect size sample size"	"""paper_5_experiment_1"" replication effect size sample size"	"""paper_5_experiment_1"" ""paper_5_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_01ba8ba98a472294	fig1_pair_fb84fb3fffc118f9	dn_pair_fb84fb3fffc118f9	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_129	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_28_experiment_2	paper_28_experiment_2			Tumor weights of LAPC4 cells expressing miR-34a vs negative control	1.21875	12.0	0.1689181	14.0	-1.0498319	0.13859946666666664	1.1666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_54551fb22f537e98	dn_result_9d118320ec96e426	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_28_experiment_2"" effect size sample size"	"""paper_28_experiment_2"" replication effect size sample size"	"""paper_28_experiment_2"" ""paper_28_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_f1371ac113a8c01e	fig1_pair_63b405c22b4e9f7a	dn_pair_63b405c22b4e9f7a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_185__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Silent gene expression at 1 hr vs 24 hr	0.1690928	514.0	0.15847678768430182	1153.0	-0.01061601231569817	0.9372178335464422	2.2431906614785992	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_6476d122892f747f	fig1_pair_a2d6d12e423d20d7	dn_pair_a2d6d12e423d20d7	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_177__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Active gene expression at 0 hr vs 24 hr	0.3030026	755.0	0.19038589516468118	1427.0	-0.11261670483531883	0.6283308960539652	1.8900662251655629	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_252c731e9216da9b	fig1_pair_c25bd0e5d3983dad	dn_pair_c25bd0e5d3983dad	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_141__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_37_experiment_1	paper_37_experiment_1			Effective concentrations of Ewing's sarcoma cell lines vs osteosarcoma cell lines	2.955051	13.0	0.52568835	24.0	-2.42936265	0.17789484851530482	1.8461538461538463	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_37_experiment_1"" effect size sample size"	"""paper_37_experiment_1"" replication effect size sample size"	"""paper_37_experiment_1"" ""paper_37_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_55d3f492f1788cc3	fig1_pair_cda369e3118622c6	dn_pair_cda369e3118622c6	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_181__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Silent gene expression at 0 hr vs 1 hr	0.08189812	514.0	0.1927185351257589	1153.0	0.1108204151257589	2.353149683115545	2.2431906614785992	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_acbd36709829ae9f	fig1_pair_f0f2fb17668c10c6	dn_pair_f0f2fb17668c10c6	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_183__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Silent gene expression at 0 hr vs 24 hr	0.1750262	514.0	0.1705000724197745	1153.0	-0.0045261275802254974	0.9741402853959836	2.2431906614785992	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_05b4966aa2681f8b	fig1_pair_f687b29c25d3e8af	dn_pair_f687b29c25d3e8af	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_175__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Active gene expression at 0 hr vs 1 hr	0.2237983	755.0	0.20702691997196918	1427.0	-0.01677138002803083	0.9250602885364597	1.8900662251655629	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_226200a14d79f8e4	fig1_pair_f80534b511d73f54	dn_pair_f80534b511d73f54	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_179__endpoint	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_48_experiment_2	paper_48_experiment_2			Active gene expression at 1 hr vs 24 hr	0.2893928	755.0	0.11242229167484231	1427.0	-0.1769705083251577	0.3884764640821828	1.8900662251655629	needs_pair_alignment_to_strict_side_rows	source object obtained but not parsed	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present			P1	align_existing_side_rows_and_parse_mirrored_object		Align existing strict side rows, then extract verbatim D/N support from the mirrored object.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_48_experiment_2"" effect size sample size"	"""paper_48_experiment_2"" replication effect size sample size"	"""paper_48_experiment_2"" ""paper_48_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_7a401ec686b3a81b	fig1_pair_0bb006e6802f8ef8	dn_pair_0bb006e6802f8ef8	plot1_replication_pairs	clinical_highly_cited_replications	Clinical highly cited replications	Clinical highly cited replications	Clinical published replication workbook	clinical_6	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	RANDOMIZED ASSESSMENT OF RAPID ENDOVASCULAR TREATMENT OF ISCHEMIC STROKE (ESCAPE)	Endovascular treatment versus medical care alone for ischaemic stroke: systematic review and meta-analysis	10.1056/NEJMOA1414905	10.1136/bmj.i1754	RR	0.62057648772511	316.0	0.3148107398400336	2925.0	-0.3057657478850764	0.5072875722282953	9.25632911392405	needs_verbatim_source_result_support	corpus assertion only	source object mirrored	data/raw/replication_projects/clinical_replication/data - published.xlsx	62e1eebf9fd65294ae8b03ec77ab68a5e97f6251d50d507a2b30c7af7018617f	local_file_present			P2	acquire_original_and_replication_source_objects_by_doi		Acquire/mirror both target source objects by DOI, then extract verbatim D/N support.	"[""https://doi.org/10.1056/NEJMOA1414905"", ""https://doi.org/10.1136/bmj.i1754""]"	"[""data/raw/replication_projects/clinical_replication/data - published.xlsx""]"	10.1056/NEJMOA1414905	10.1136/bmj.i1754	10.1056/NEJMOA1414905 10.1136/bmj.i1754 replication	2026-05-05T00:00:00
figure1_pair_chase_c8c39964363aeed1	fig1_pair_0bd275aa7bd36367	dn_pair_0bd275aa7bd36367	plot1_replication_pairs	clinical_highly_cited_replications	Clinical highly cited replications	Clinical highly cited replications	Clinical published replication workbook	clinical_9	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	ERLOTINIB VERSUS STANDARD CHEMOTHERAPY AS FIRST-LINE TREATMENT FOR EUROPEAN PATIENTS WITH ADVANCED EGFR MUTATION-POSITIVE NON-SMALL-CELL LUNG CANCER (EURTAC): A MULTICENTRE, OPEN-LABEL, RANDOMISED PHASE 3 TRIAL (EURTAC)	Efficacy and safety of first line treatments for patients with advanced epidermal growth factor receptor mutated, non-small cell lung cancer: systematic review and network meta-analysis	10.1016/S1470-2045(11)70393-X	10.1136/bmj.l5460.	HR	0.9942522733438669	174.0	1.4696759700589417	4628.0	0.4754236967150748	1.4781720992360732	26.597701149425287	needs_verbatim_source_result_support	corpus assertion only	source object mirrored	data/raw/replication_projects/clinical_replication/data - published.xlsx	62e1eebf9fd65294ae8b03ec77ab68a5e97f6251d50d507a2b30c7af7018617f	local_file_present			P2	acquire_original_and_replication_source_objects_by_doi		Acquire/mirror both target source objects by DOI, then extract verbatim D/N support.	"[""https://doi.org/10.1016/S1470-2045(11)70393-X"", ""https://doi.org/10.1136/bmj.l5460""]"	"[""data/raw/replication_projects/clinical_replication/data - published.xlsx""]"	10.1016/S1470-2045(11)70393-X	10.1136/bmj.l5460	10.1016/S1470-2045(11)70393-X 10.1136/bmj.l5460 replication	2026-05-05T00:00:00
figure1_pair_chase_ae1a89a9aff866a9	fig1_pair_382078ebef18cb50	dn_pair_382078ebef18cb50	plot1_replication_pairs	clinical_highly_cited_replications	Clinical highly cited replications	Clinical highly cited replications	Clinical published replication workbook	clinical_1	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	EFFECTS OF INTENSIVE GLUCOSE LOWERING IN TYPE 2 DIABETES (ACCORD)	Effects of intensive glucose lowering in treatment of type 2 diabetes mellitus on cardiovascular outcomes: A meta-analysis of data from 58,160 patients in 13 randomized controlled trials	10.1056/NEJMoa0802743	10.1016/j.ijcard.2016.04.163.	RR	0.05129329438755058	10251.0	0.08338160893905101	58160.0	0.032088314551500435	1.6255849801546107	5.673592820212662	needs_verbatim_source_result_support	corpus assertion only	source object mirrored	data/raw/replication_projects/clinical_replication/data - published.xlsx	62e1eebf9fd65294ae8b03ec77ab68a5e97f6251d50d507a2b30c7af7018617f	local_file_present			P2	acquire_original_and_replication_source_objects_by_doi		Acquire/mirror both target source objects by DOI, then extract verbatim D/N support.	"[""https://doi.org/10.1056/NEJMoa0802743"", ""https://doi.org/10.1016/j.ijcard.2016.04.163""]"	"[""data/raw/replication_projects/clinical_replication/data - published.xlsx""]"	10.1056/NEJMoa0802743	10.1016/j.ijcard.2016.04.163	10.1056/NEJMoa0802743 10.1016/j.ijcard.2016.04.163 replication	2026-05-05T00:00:00
figure1_pair_chase_d8e4533085957db6	fig1_pair_4c9599bf3bfaa48e	dn_pair_4c9599bf3bfaa48e	plot1_replication_pairs	clinical_highly_cited_replications	Clinical highly cited replications	Clinical highly cited replications	Clinical published replication workbook	clinical_3	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	EFFECTIVENESS OF ANTIPSYCHOTIC DRUGS IN PATIENTS WITH CHRONIC SCHIZOPHRENIA (CATIE)	Time to all-cause treatment discontinuation of olanzapine compared to other antipsychotics in the treatment of schizophrenia: A systematic review and meta-analysis	10.1056/NEJMOA051688	10.1016/j.euroneuro.2012.05.001.	HR	0.4620354595965587	659.0	0.3856624808119846	33360.0	-0.07637297878457405	0.8347032090323508	50.62215477996965	needs_verbatim_source_result_support	corpus assertion only	source object mirrored	data/raw/replication_projects/clinical_replication/data - published.xlsx	62e1eebf9fd65294ae8b03ec77ab68a5e97f6251d50d507a2b30c7af7018617f	local_file_present			P2	acquire_original_and_replication_source_objects_by_doi		Acquire/mirror both target source objects by DOI, then extract verbatim D/N support.	"[""https://doi.org/10.1056/NEJMOA051688"", ""https://doi.org/10.1016/j.euroneuro.2012.05.001""]"	"[""data/raw/replication_projects/clinical_replication/data - published.xlsx""]"	10.1056/NEJMOA051688	10.1016/j.euroneuro.2012.05.001	10.1056/NEJMOA051688 10.1016/j.euroneuro.2012.05.001 replication	2026-05-05T00:00:00
figure1_pair_chase_0bdc3c66ff205fbf	fig1_pair_6a18f94d98d189cd	dn_pair_6a18f94d98d189cd	plot1_replication_pairs	clinical_highly_cited_replications	Clinical highly cited replications	Clinical highly cited replications	Clinical published replication workbook	clinical_7	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	PERCUTANEOUS CORONARY INTERVENTION VERSUS CORONARY-ARTERY BYPASS GRAFTING FOR SEVERE CORONARY ARTERY DISEASE (SYNTAX)	Meta-analysis study comparing percutaneous coronary intervention/drug eluting stent versus coronary artery bypass surgery of unprotected left main coronary artery disease	10.1056/NEJMOA0804626	10.1097/MD.0000000000009909	OR	0.20103828503758506	1800.0	0.19332726569854977	21832.0	-0.0077110193390352855	0.9616440254770693	12.12888888888889	needs_verbatim_source_result_support	corpus assertion only	source object mirrored	data/raw/replication_projects/clinical_replication/data - published.xlsx	62e1eebf9fd65294ae8b03ec77ab68a5e97f6251d50d507a2b30c7af7018617f	local_file_present			P2	acquire_original_and_replication_source_objects_by_doi		Acquire/mirror both target source objects by DOI, then extract verbatim D/N support.	"[""https://doi.org/10.1056/NEJMOA0804626"", ""https://doi.org/10.1097/MD.0000000000009909""]"	"[""data/raw/replication_projects/clinical_replication/data - published.xlsx""]"	10.1056/NEJMOA0804626	10.1097/MD.0000000000009909	10.1056/NEJMOA0804626 10.1097/MD.0000000000009909 replication	2026-05-05T00:00:00
