artifact_id	parent_corpus_database_id	artifact_role	file_name	sample_kind	sample_status	candidate_parser_family	mirror_local_path	sample_path	estimated_rows_or_members	column_count	columns_preview	pair_signal_count	effect_signal_count	n_signal_count	identity_signal_count	priority_score	parser_priority	recommended_next_stage	routing_basis	queued_at
source_artifact_993649675ce471d8	repo_search_dataverse_4450c811f725	data_file	DFM_57_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_993649675ce471d8__DFM_57_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_993649675ce471d8.json	1016	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:10
source_artifact_9c57221d35011c28	repo_search_dataverse_4450c811f725	data_file	DFM_58_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_9c57221d35011c28__DFM_58_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9c57221d35011c28.json	1021	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:10
source_artifact_10132920ca47ecc0	repo_search_dataverse_4450c811f725	data_file	DFM_59_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_10132920ca47ecc0__DFM_59_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_10132920ca47ecc0.json	1021	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_3a20eaf9baf7a82c	repo_search_dataverse_4450c811f725	data_file	DFM_60_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3a20eaf9baf7a82c__DFM_60_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3a20eaf9baf7a82c.json	973	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_97f55fc1784bf69c	repo_search_dataverse_4450c811f725	data_file	DFM_61_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_97f55fc1784bf69c__DFM_61_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_97f55fc1784bf69c.json	1779	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_3670ce59ec811876	repo_search_dataverse_4450c811f725	data_file	DFM_62_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3670ce59ec811876__DFM_62_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3670ce59ec811876.json	1338	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_1563e3c9fd945d52	repo_search_dataverse_4450c811f725	data_file	DFM_63_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1563e3c9fd945d52__DFM_63_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1563e3c9fd945d52.json	854	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_47bfe2af1d725886	repo_search_dataverse_4450c811f725	data_file	DFM_64_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_47bfe2af1d725886__DFM_64_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_47bfe2af1d725886.json	1026	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_7b4a7b6b51cd4363	repo_search_dataverse_4450c811f725	data_file	DFM_65_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_7b4a7b6b51cd4363__DFM_65_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_7b4a7b6b51cd4363.json	696	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_f6deb9253bc3eff3	repo_search_dataverse_4450c811f725	data_file	DFM_66_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f6deb9253bc3eff3__DFM_66_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f6deb9253bc3eff3.json	1030	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_da2aed579e7d90d5	repo_search_dataverse_4450c811f725	data_file	DFM_67_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_da2aed579e7d90d5__DFM_67_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_da2aed579e7d90d5.json	1914	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_c1389928ac0800a6	repo_search_dataverse_4450c811f725	data_file	DFM_68_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c1389928ac0800a6__DFM_68_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c1389928ac0800a6.json	1716	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_6d690d40ba65f463	repo_search_dataverse_4450c811f725	data_file	DFM_69_.csv	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_6d690d40ba65f463__DFM_69_.csv	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_6d690d40ba65f463.json	1439	201	Unnamed: 0; V2_50th_Quantile; V3_50th_Quantile; V4_50th_Quantile; V5_50th_Quantile; V6_50th_Quantile; V7_50th_Quantile; V8_50th_Quantile; V9_50th_Quantile; V10_50th_Quantile; V11_50th_Quantile; V12_50th_Quantile; V13_50th_Quantile; V14_50th_Quantile; V15_50th_Quantile; V16_50th_Quantile; V17_50th_Quantile; V18_50th_Quantile; V19_50th_Quantile; V20_50th_Quantile; V21_50th_Quantile; V22_50th_Quantile; V23_50th_Quantile; V24_50th_Quantile; V25_50th_Quantile; V26_50th_Quantile; V27_50th_Quantile; V28_50th_Quantile; V29_50th_Quantile; V30_50th_Quantile; V31_50th_Quantile; V32_50th_Quantile; V33_50th_Quantile; V34_50th_Quantile; V35_50th_Quantile; V36_50th_Quantile; V37_50th_Quantile; V38_50th_Quantile; V39_50th_Quantile; V40_50th_Quantile	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_9c0b751d3ccb8f08	repo_search_dataverse_4450c811f725	data_file	DTM_ 01_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_9c0b751d3ccb8f08__DTM__01_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_9c0b751d3ccb8f08.json	2628	658	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_c442232a9d0422d0	repo_search_dataverse_4450c811f725	data_file	DTM_ 02_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_c442232a9d0422d0__DTM__02_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_c442232a9d0422d0.json	4104	561	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_db1d832a71f7fd2c	repo_search_dataverse_4450c811f725	data_file	DTM_ 03_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_db1d832a71f7fd2c__DTM__03_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_db1d832a71f7fd2c.json	2872	566	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_2cc2a7986fdcb693	repo_search_dataverse_4450c811f725	data_file	DTM_ 04_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_2cc2a7986fdcb693__DTM__04_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_2cc2a7986fdcb693.json	2753	2510	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_3d130e8bc5fdd452	repo_search_dataverse_4450c811f725	data_file	DTM_ 05_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3d130e8bc5fdd452__DTM__05_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3d130e8bc5fdd452.json	2794	662	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_743dc594baf2bc94	repo_search_dataverse_4450c811f725	data_file	DTM_ 06_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_743dc594baf2bc94__DTM__06_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_743dc594baf2bc94.json	2838	580	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:11
source_artifact_242fae55829855b7	repo_search_dataverse_4450c811f725	data_file	DTM_ 07_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_242fae55829855b7__DTM__07_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_242fae55829855b7.json	1565	5862	V1; V2; V3; V4; V5; V6; V7; V8; V9; V10; V11; V12; V13; V14; V15; V16; V17; V18; V19; V20; V21; V22; V23; V24; V25; V26; V27; V28; V29; V30; V31; V32; V33; V34; V35; V36; V37; V38; V39; V40	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:12
